customerID,Contract,PaperlessBilling,PaymentMethod
8752-STIVR,Month-to-month,Yes,Electronic check
0691-NIKRI,One year,Yes,Credit card (automatic)
5022-JNQEQ,Month-to-month,Yes,Electronic check
4558-FANTW,Month-to-month,No,Electronic check
3249-VHRIP,Two year,Yes,Credit card (automatic)
3736-BLEPA,One year,Yes,Bank transfer (automatic)
4701-LKOZD,Two year,No,Credit card (automatic)
6603-QWSPR,Two year,Yes,Bank transfer (automatic)
9921-QFQUL,Month-to-month,No,Mailed check
1929-ZCBHE,One year,No,Electronic check
4378-MYPGO,Two year,Yes,Bank transfer (automatic)
8651-ENBZX,One year,Yes,Electronic check
4129-LYCOI,Two year,Yes,Electronic check
7798-JVXYM,Month-to-month,Yes,Electronic check
8647-SDTWQ,Month-to-month,Yes,Electronic check
2696-ECXKC,One year,No,Mailed check
2081-KJSQF,Month-to-month,Yes,Mailed check
7623-TRNQN,Month-to-month,Yes,Mailed check
3323-CPBWR,Month-to-month,Yes,Credit card (automatic)
9330-IJWIO,Month-to-month,Yes,Electronic check
3384-CTMSF,Month-to-month,Yes,Electronic check
0902-RFHOF,One year,No,Mailed check
9286-DOJGF,Month-to-month,Yes,Bank transfer (automatic)
6048-QBXKL,Month-to-month,Yes,Credit card (automatic)
9661-MHUMO,Month-to-month,Yes,Credit card (automatic)
7718-RXDGG,Month-to-month,Yes,Bank transfer (automatic)
1025-FALIX,Month-to-month,Yes,Credit card (automatic)
3451-VAWLI,Two year,No,Credit card (automatic)
3407-QGWLG,Month-to-month,Yes,Mailed check
1842-EZJMK,Month-to-month,No,Electronic check
2347-WKKAE,Month-to-month,Yes,Electronic check
8735-DCXNF,Month-to-month,Yes,Credit card (automatic)
3214-IYUUQ,One year,No,Bank transfer (automatic)
1936-UAFEH,Two year,No,Credit card (automatic)
3587-PMCOY,One year,Yes,Electronic check
8079-XRJRS,One year,No,Electronic check
1027-LKKQQ,Two year,Yes,Bank transfer (automatic)
7148-XZPHA,Month-to-month,No,Electronic check
8073-IJDCM,Month-to-month,Yes,Mailed check
5309-TAIKL,Month-to-month,No,Bank transfer (automatic)
6856-RAURS,Month-to-month,Yes,Mailed check
8778-LMWTJ,Month-to-month,Yes,Electronic check
9717-IOAAF,Two year,Yes,Credit card (automatic)
8884-ADFVN,Month-to-month,Yes,Electronic check
2845-KDHVX,Two year,Yes,Mailed check
0848-SOMKO,Two year,No,Bank transfer (automatic)
2720-WGKHP,Month-to-month,Yes,Electronic check
6734-FQAJX,Two year,Yes,Electronic check
2869-ADAWR,Month-to-month,Yes,Credit card (automatic)
1535-VTJOQ,Two year,No,Credit card (automatic)
6368-TZZDT,Two year,No,Credit card (automatic)
0943-ZQPXH,Month-to-month,Yes,Bank transfer (automatic)
1293-BSEUN,Two year,Yes,Mailed check
9894-EZEWG,Month-to-month,Yes,Credit card (automatic)
1302-TPUBN,Two year,No,Bank transfer (automatic)
7851-FLGGQ,Month-to-month,Yes,Mailed check
0637-UBJRP,Month-to-month,No,Electronic check
0940-OUQEC,Month-to-month,Yes,Bank transfer (automatic)
2378-VTKDH,Month-to-month,Yes,Electronic check
0927-CNGRH,Month-to-month,No,Mailed check
8608-OZTLB,One year,No,Electronic check
2335-GSODA,Two year,No,Mailed check
1952-DVVSW,One year,No,Mailed check
0702-PGIBZ,Month-to-month,Yes,Electronic check
6656-GULJQ,Two year,Yes,Credit card (automatic)
9853-JFZDU,Month-to-month,No,Electronic check
1963-VAUKV,Month-to-month,No,Mailed check
3777-XROBG,Two year,No,Credit card (automatic)
6994-FGRHH,One year,Yes,Electronic check
4000-VGMQP,One year,No,Credit card (automatic)
3999-WRNGR,Month-to-month,Yes,Electronic check
3466-RITXD,Month-to-month,Yes,Credit card (automatic)
2680-XKKNJ,One year,No,Bank transfer (automatic)
3058-HJCUY,One year,Yes,Electronic check
2974-GGUXS,Month-to-month,Yes,Credit card (automatic)
7994-XIRTR,One year,No,Bank transfer (automatic)
3259-FDWOY,Two year,Yes,Bank transfer (automatic)
2101-RANCD,Month-to-month,Yes,Electronic check
7921-BEPCI,Two year,No,Bank transfer (automatic)
0807-ZABDG,Month-to-month,Yes,Mailed check
8510-TMWYB,Two year,Yes,Bank transfer (automatic)
3258-ZKPAI,Two year,Yes,Bank transfer (automatic)
1428-IEDPR,Two year,Yes,Electronic check
5298-GSTLM,One year,Yes,Bank transfer (automatic)
4450-YOOHP,Month-to-month,Yes,Credit card (automatic)
6728-CZFEI,One year,No,Mailed check
5748-RNCJT,Two year,Yes,Bank transfer (automatic)
3653-NCRDJ,One year,Yes,Mailed check
6121-TNHBO,One year,No,Bank transfer (automatic)
5119-NZPTV,Month-to-month,No,Electronic check
6519-ZHPXP,Two year,Yes,Bank transfer (automatic)
7739-LAXOG,Month-to-month,Yes,Bank transfer (automatic)
3472-QPRCH,Two year,No,Credit card (automatic)
8224-UAXBZ,One year,Yes,Electronic check
9610-WCESF,Two year,No,Electronic check
9776-CLUJA,Month-to-month,Yes,Electronic check
2486-WYVVE,One year,Yes,Mailed check
3865-ZYKAD,Month-to-month,Yes,Credit card (automatic)
1422-DGUBX,One year,Yes,Electronic check
2999-AANRQ,Two year,No,Credit card (automatic)
8668-KNZTI,One year,No,Electronic check
0480-KYJVA,Two year,No,Credit card (automatic)
6034-ZRYCV,Two year,Yes,Electronic check
9746-YKGXB,One year,No,Bank transfer (automatic)
3926-YZVVX,One year,No,Bank transfer (automatic)
6000-UKLWI,Two year,No,Mailed check
2079-FBMZK,Month-to-month,Yes,Mailed check
6332-FBZRI,One year,Yes,Credit card (automatic)
2096-XOTMO,Month-to-month,No,Mailed check
3266-FTKHB,Two year,No,Mailed check
8221-EQDGL,Month-to-month,No,Mailed check
2346-LOCWC,Two year,No,Credit card (automatic)
6608-QQLVK,Month-to-month,Yes,Electronic check
0298-XACET,Two year,No,Mailed check
7560-QJAVJ,Two year,No,Bank transfer (automatic)
2995-YWTCD,Two year,Yes,Bank transfer (automatic)
3551-HUAZH,Month-to-month,Yes,Electronic check
9137-UIYPG,Month-to-month,Yes,Electronic check
2809-ZMYOQ,Month-to-month,Yes,Electronic check
5084-OOVCJ,Month-to-month,Yes,Credit card (automatic)
0254-WWRKD,One year,No,Credit card (automatic)
7727-SHVZV,Month-to-month,No,Bank transfer (automatic)
6302-JGYRJ,One year,Yes,Mailed check
5339-PXDVH,Month-to-month,No,Electronic check
2205-LPVGL,One year,Yes,Bank transfer (automatic)
8782-NUUOL,One year,No,Mailed check
3685-YLCMQ,One year,Yes,Electronic check
7601-WFVZV,Month-to-month,No,Mailed check
4609-KNNWG,Two year,No,Mailed check
4868-AADLV,One year,Yes,Electronic check
9529-OFXHY,Month-to-month,Yes,Bank transfer (automatic)
8634-MPHTR,Month-to-month,Yes,Electronic check
2669-QVCRG,Month-to-month,Yes,Credit card (automatic)
2478-EEWWM,Month-to-month,Yes,Electronic check
9174-IHETN,Two year,No,Credit card (automatic)
2233-TXSIU,One year,No,Credit card (automatic)
9644-UMGQA,Month-to-month,Yes,Electronic check
3256-EZDBI,Month-to-month,Yes,Credit card (automatic)
8761-NSOBC,Month-to-month,No,Electronic check
0419-YAAPX,Month-to-month,Yes,Credit card (automatic)
8413-VONUO,Month-to-month,No,Electronic check
0872-CASZJ,One year,Yes,Mailed check
4726-DLWQN,Month-to-month,Yes,Bank transfer (automatic)
8164-OCKUJ,Two year,No,Mailed check
3094-JOJAI,Month-to-month,No,Mailed check
9494-MRNYX,Month-to-month,No,Electronic check
2599-CZABP,One year,No,Electronic check
7945-PRBVF,Two year,No,Bank transfer (automatic)
4544-RXFMG,One year,Yes,Mailed check
0859-YGKFW,One year,No,Bank transfer (automatic)
1150-FTQGN,One year,No,Bank transfer (automatic)
9223-UCPVT,Month-to-month,No,Electronic check
7196-LIWRH,Two year,No,Mailed check
5448-VWNAM,Month-to-month,Yes,Mailed check
1177-XZBJL,One year,No,Bank transfer (automatic)
3518-FSTWG,Two year,Yes,Bank transfer (automatic)
9330-VOFSZ,Two year,Yes,Credit card (automatic)
4351-QLCSU,Month-to-month,Yes,Credit card (automatic)
0939-EREMR,Month-to-month,No,Mailed check
9389-ACWBI,Month-to-month,No,Credit card (automatic)
5419-JPRRN,Month-to-month,Yes,Electronic check
3644-QXEHN,Month-to-month,No,Electronic check
2911-IJORQ,One year,Yes,Bank transfer (automatic)
5921-NGYRH,Month-to-month,Yes,Mailed check
2100-BDNSN,Month-to-month,No,Bank transfer (automatic)
5998-DZLYR,Two year,Yes,Bank transfer (automatic)
0488-GSLFR,Month-to-month,Yes,Electronic check
9318-NKNFC,Month-to-month,Yes,Mailed check
3985-HOYPM,One year,No,Mailed check
9728-FTTVZ,Month-to-month,Yes,Electronic check
9548-LERKT,Two year,No,Mailed check
6576-FBXOJ,One year,No,Electronic check
4310-KEDTB,Month-to-month,Yes,Mailed check
7254-IQWOZ,Month-to-month,Yes,Electronic check
2474-BRUCM,Month-to-month,No,Electronic check
4062-HBMOS,Month-to-month,Yes,Electronic check
0742-NXBGR,Month-to-month,Yes,Electronic check
2676-ISHSF,Month-to-month,No,Mailed check
9236-NDUCW,Two year,No,Mailed check
4753-PADAS,One year,Yes,Bank transfer (automatic)
6103-QCKFX,Month-to-month,No,Bank transfer (automatic)
7781-EWARA,One year,No,Electronic check
6110-OHIHY,Month-to-month,No,Electronic check
7018-FPXHH,Two year,Yes,Bank transfer (automatic)
5889-LFOLL,Month-to-month,Yes,Electronic check
5708-EVONK,Month-to-month,Yes,Bank transfer (automatic)
8708-XPXHZ,Month-to-month,Yes,Electronic check
0616-ATFGB,Month-to-month,No,Electronic check
0572-ZJKLT,Two year,No,Mailed check
5135-RDDQL,Two year,Yes,Bank transfer (automatic)
1353-LJWEM,Month-to-month,Yes,Electronic check
1794-SWWKL,Month-to-month,Yes,Bank transfer (automatic)
6166-YIPFO,Two year,Yes,Electronic check
7016-BPGEU,Month-to-month,Yes,Credit card (automatic)
6876-ADESB,Month-to-month,No,Electronic check
9332-GYWLO,Month-to-month,No,Electronic check
1963-SVUCV,Month-to-month,No,Electronic check
4184-VODJZ,One year,Yes,Electronic check
0220-EBGCE,Month-to-month,Yes,Electronic check
1092-WPIVQ,Two year,No,Mailed check
7233-IOQNP,Month-to-month,No,Bank transfer (automatic)
2834-JKOOW,One year,No,Mailed check
2754-VDLTR,Month-to-month,No,Electronic check
2400-FEQME,Two year,No,Mailed check
3190-XFANI,One year,Yes,Bank transfer (automatic)
7551-DACSP,Month-to-month,Yes,Mailed check
4957-SREEC,Two year,No,Credit card (automatic)
7235-NXZCP,Month-to-month,Yes,Mailed check
0230-UBYPQ,One year,No,Bank transfer (automatic)
4923-ADWXJ,Month-to-month,Yes,Bank transfer (automatic)
1763-KUAAW,One year,No,Bank transfer (automatic)
1104-TNLZA,Month-to-month,Yes,Electronic check
5195-KPUNQ,One year,Yes,Mailed check
0520-FDVVT,One year,Yes,Bank transfer (automatic)
3439-GVUSX,Month-to-month,No,Mailed check
1444-VVSGW,One year,No,Credit card (automatic)
5712-PTIWW,Month-to-month,Yes,Electronic check
5949-HGVJL,Month-to-month,Yes,Electronic check
5203-XEHAX,One year,No,Electronic check
1635-HDGFT,Two year,No,Mailed check
3315-TOTBP,Month-to-month,Yes,Mailed check
8050-XGRVL,One year,No,Credit card (automatic)
6661-HBGWL,Month-to-month,Yes,Bank transfer (automatic)
1518-VOWAV,Month-to-month,Yes,Electronic check
9828-QHFBK,Month-to-month,Yes,Electronic check
3908-MKIMJ,Two year,Yes,Electronic check
5012-YSPJJ,Month-to-month,No,Mailed check
5909-ECHUI,Month-to-month,Yes,Electronic check
1309-BXVOQ,Month-to-month,Yes,Electronic check
6728-VOIFY,One year,Yes,Electronic check
9317-WZPGV,Month-to-month,Yes,Bank transfer (automatic)
4891-NLUBA,Two year,Yes,Bank transfer (automatic)
2856-HYAPG,Month-to-month,No,Electronic check
8969-PRHFK,One year,No,Mailed check
0661-KQHNK,One year,No,Credit card (automatic)
8709-KRDVL,Month-to-month,Yes,Electronic check
4488-PSYCG,Month-to-month,No,Bank transfer (automatic)
1427-VERSM,Month-to-month,Yes,Electronic check
9801-NOSHQ,One year,No,Mailed check
6339-YPSAH,Month-to-month,Yes,Electronic check
3621-CEOVK,Month-to-month,Yes,Electronic check
6906-ANDWJ,Month-to-month,Yes,Bank transfer (automatic)
2159-TURXX,Month-to-month,No,Credit card (automatic)
1548-FEHVL,Month-to-month,Yes,Electronic check
3795-CAWEX,Two year,Yes,Credit card (automatic)
6215-NQCPY,Month-to-month,Yes,Electronic check
5647-URDKA,Two year,No,Mailed check
2229-DPMBI,Two year,No,Mailed check
9626-WEQRM,Month-to-month,Yes,Mailed check
2188-SXWVT,One year,No,Mailed check
6258-PVZWJ,Two year,Yes,Credit card (automatic)
1094-BKOSX,One year,No,Bank transfer (automatic)
6969-MVBAI,Month-to-month,Yes,Electronic check
2978-XXSOG,Month-to-month,Yes,Mailed check
2342-CKIAO,Month-to-month,No,Mailed check
6953-PBDIN,Two year,No,Bank transfer (automatic)
3898-BSJYF,One year,No,Credit card (automatic)
3938-YFPXD,Two year,No,Credit card (automatic)
7696-AMHOD,One year,No,Credit card (automatic)
2453-SAFNS,One year,No,Mailed check
9558-IHEZX,Two year,Yes,Credit card (automatic)
9617-UDPEU,One year,Yes,Mailed check
6340-DACFT,Two year,No,Credit card (automatic)
4955-VCWBI,One year,No,Mailed check
6813-GZQCG,Two year,Yes,Credit card (automatic)
7426-GSWPO,Month-to-month,Yes,Bank transfer (automatic)
3389-KTRXV,Two year,No,Mailed check
3118-UHVVQ,Two year,No,Credit card (automatic)
1031-IIDEO,Month-to-month,Yes,Electronic check
5832-XKAES,Month-to-month,Yes,Credit card (automatic)
3205-MXZRA,One year,No,Credit card (automatic)
4701-AHWMW,Month-to-month,Yes,Bank transfer (automatic)
8317-BVKSO,Month-to-month,Yes,Electronic check
5702-KVQRD,Two year,Yes,Electronic check
0083-PIVIK,One year,No,Electronic check
9210-IAHGH,Month-to-month,Yes,Credit card (automatic)
6169-PGNCD,Two year,Yes,Credit card (automatic)
0023-XUOPT,Month-to-month,No,Electronic check
4592-IWTJI,Month-to-month,No,Credit card (automatic)
4909-JOUPP,Two year,No,Credit card (automatic)
4657-FWVFY,Month-to-month,Yes,Credit card (automatic)
2257-BOVXD,Month-to-month,Yes,Credit card (automatic)
7729-JTEEC,Month-to-month,Yes,Electronic check
7632-MNYOY,One year,No,Credit card (automatic)
6518-LGAOV,Month-to-month,Yes,Electronic check
7242-QZLXF,Month-to-month,Yes,Electronic check
4576-CSAJH,One year,Yes,Credit card (automatic)
1000-AJSLD,Month-to-month,Yes,Mailed check
9696-RMYBA,Month-to-month,Yes,Mailed check
8690-UPCZI,One year,No,Bank transfer (automatic)
1062-LHZOD,Month-to-month,Yes,Mailed check
9770-LXDBK,Month-to-month,No,Mailed check
4086-WITJG,Two year,No,Credit card (automatic)
8344-WFMFH,Month-to-month,Yes,Electronic check
9600-NAXZN,Month-to-month,Yes,Electronic check
8822-KNBHV,One year,Yes,Credit card (automatic)
8404-FYDIB,Month-to-month,Yes,Credit card (automatic)
2791-SFVEW,Month-to-month,No,Bank transfer (automatic)
6457-USBER,Month-to-month,Yes,Electronic check
6762-NSODU,Two year,No,Credit card (automatic)
4662-EKDPQ,Month-to-month,No,Bank transfer (automatic)
9248-OJYKK,Month-to-month,Yes,Electronic check
9888-ZCUMM,Two year,Yes,Bank transfer (automatic)
3398-FSHON,Month-to-month,Yes,Electronic check
3319-DWOEP,Month-to-month,Yes,Electronic check
1074-WVEVG,One year,No,Mailed check
9979-RGMZT,One year,Yes,Mailed check
6437-UDQJM,Two year,Yes,Credit card (automatic)
1226-IENZN,Month-to-month,Yes,Electronic check
2108-GLPQB,Month-to-month,No,Credit card (automatic)
9259-PACGQ,Month-to-month,No,Electronic check
4415-IJZTP,Month-to-month,Yes,Electronic check
1465-VINDH,Month-to-month,Yes,Credit card (automatic)
5474-LAMUQ,One year,No,Mailed check
3468-DRVQJ,One year,No,Electronic check
1122-YJBCS,One year,Yes,Credit card (automatic)
4990-ALDGW,Two year,No,Mailed check
4816-OKWNX,One year,Yes,Bank transfer (automatic)
3315-IKYZQ,One year,No,Mailed check
2810-FTLEM,Month-to-month,Yes,Electronic check
4747-LCAQL,Month-to-month,Yes,Mailed check
3411-WLRSQ,Month-to-month,Yes,Bank transfer (automatic)
0898-XCGTF,One year,Yes,Bank transfer (automatic)
8006-PYCSW,Month-to-month,No,Mailed check
8249-THVEC,One year,No,Mailed check
8722-PRFDV,Two year,No,Credit card (automatic)
2164-SOQXL,Month-to-month,No,Mailed check
4020-KIUDI,Month-to-month,No,Credit card (automatic)
5850-BDWCY,Month-to-month,No,Mailed check
2038-YSEZE,Month-to-month,No,Mailed check
0827-ITJPH,Two year,Yes,Credit card (automatic)
8799-OXZMD,Month-to-month,Yes,Mailed check
1925-TIBLE,Month-to-month,Yes,Electronic check
1705-GUHPV,Two year,No,Mailed check
4779-ZGICK,Two year,No,Mailed check
0048-PIHNL,One year,No,Bank transfer (automatic)
0818-OCPZO,Month-to-month,Yes,Electronic check
3967-KXAPS,Two year,No,Credit card (automatic)
1447-GIQMR,Month-to-month,Yes,Electronic check
3704-IEAXF,Two year,No,Credit card (automatic)
6810-VCAEX,One year,No,Credit card (automatic)
0674-EYYZV,Month-to-month,Yes,Electronic check
4480-MBMLB,One year,Yes,Bank transfer (automatic)
1395-OFUWC,Month-to-month,No,Credit card (automatic)
0822-QGCXA,Month-to-month,No,Electronic check
0872-NXJYS,Month-to-month,Yes,Electronic check
2832-KJCRD,Month-to-month,Yes,Electronic check
3588-WSTTJ,Month-to-month,Yes,Electronic check
5090-EMGTC,Two year,Yes,Mailed check
2346-CZYIL,Two year,No,Credit card (automatic)
3798-EPWRR,Month-to-month,No,Electronic check
6258-NGCNG,Month-to-month,No,Mailed check
4186-ZBUEW,One year,Yes,Mailed check
5274-XHAKY,Month-to-month,Yes,Bank transfer (automatic)
1442-BQPVU,Month-to-month,No,Electronic check
3978-YNKDD,Two year,No,Credit card (automatic)
4940-KHCWD,Two year,No,Bank transfer (automatic)
9412-ARGBX,Two year,Yes,Mailed check
1389-CXMLU,Month-to-month,No,Electronic check
9589-ABEPT,Two year,Yes,Mailed check
9388-ZEYVT,One year,No,Electronic check
0305-SQECB,One year,Yes,Mailed check
7605-SNLQG,Month-to-month,Yes,Credit card (automatic)
4670-TABXH,Two year,Yes,Credit card (automatic)
5561-NWEVX,Month-to-month,No,Electronic check
0064-SUDOG,Two year,No,Bank transfer (automatic)
8561-NMTBD,One year,Yes,Credit card (automatic)
5161-XEUVX,Two year,No,Mailed check
8292-FRFZQ,One year,No,Bank transfer (automatic)
8591-NXRCV,Month-to-month,Yes,Bank transfer (automatic)
7895-VONWT,Month-to-month,Yes,Electronic check
4526-RMTLL,Two year,Yes,Credit card (automatic)
6253-GNHWH,Two year,No,Mailed check
4566-NECEV,Month-to-month,No,Electronic check
8080-POTJR,One year,Yes,Credit card (automatic)
6906-MPARY,One year,Yes,Credit card (automatic)
3662-FXJFO,Two year,Yes,Mailed check
8107-RZLNV,Two year,Yes,Bank transfer (automatic)
0516-OOHAR,One year,No,Bank transfer (automatic)
2027-CWDNU,Month-to-month,Yes,Electronic check
2737-WFVYW,Month-to-month,Yes,Electronic check
9912-OMZDS,One year,Yes,Electronic check
3733-ZEECP,Month-to-month,Yes,Electronic check
7878-RTCZG,Month-to-month,No,Mailed check
2452-MRMZF,Two year,Yes,Credit card (automatic)
2272-QAGFO,Month-to-month,Yes,Electronic check
7103-IPXPJ,One year,No,Electronic check
4342-HFXWS,One year,No,Bank transfer (automatic)
3545-CNWRG,Month-to-month,Yes,Electronic check
1785-BPHTP,Month-to-month,No,Electronic check
4989-LIXVT,Month-to-month,Yes,Electronic check
7315-WYOAW,Month-to-month,No,Electronic check
1173-XZPYF,Month-to-month,Yes,Electronic check
9850-OWRHQ,Month-to-month,Yes,Credit card (automatic)
3768-NLUBH,Month-to-month,No,Electronic check
8676-TRMJS,Month-to-month,No,Mailed check
2509-TFPJU,Two year,No,Credit card (automatic)
9530-GRMJG,Two year,Yes,Electronic check
6898-RBTLU,Two year,No,Bank transfer (automatic)
5481-NTDOH,One year,Yes,Credit card (automatic)
2068-WWXQZ,Two year,No,Bank transfer (automatic)
7359-SSBJK,Two year,Yes,Credit card (automatic)
2061-VVFST,Month-to-month,No,Bank transfer (automatic)
0685-MLYYM,Month-to-month,No,Electronic check
0749-IRGQE,Month-to-month,No,Electronic check
2380-DAMQP,Two year,No,Electronic check
2256-YLYLP,Two year,Yes,Bank transfer (automatic)
1272-ILHFG,One year,No,Mailed check
0164-XAIRP,Two year,Yes,Bank transfer (automatic)
5666-CYCYZ,Month-to-month,Yes,Electronic check
4011-ARPHK,Month-to-month,No,Mailed check
8182-PNAGI,Month-to-month,No,Bank transfer (automatic)
6365-HITVU,Two year,No,Credit card (automatic)
7558-IMLMT,Two year,Yes,Mailed check
9488-FYQAU,Two year,Yes,Bank transfer (automatic)
3590-TCXTB,Month-to-month,No,Mailed check
6994-KERXL,Month-to-month,Yes,Electronic check
7957-RYHQD,Month-to-month,Yes,Credit card (automatic)
2180-DXNEG,Month-to-month,Yes,Electronic check
1960-UOTYM,Two year,No,Electronic check
2740-JFBOK,Month-to-month,Yes,Electronic check
6500-JVEGC,One year,No,Bank transfer (automatic)
5515-AKOAJ,Month-to-month,Yes,Electronic check
8976-OQHGT,Month-to-month,No,Mailed check
5245-VDBUR,One year,No,Mailed check
6230-BSUXY,Month-to-month,Yes,Electronic check
8469-SNFFH,One year,No,Bank transfer (automatic)
2144-ESWKO,One year,Yes,Credit card (automatic)
1241-FPMOF,Two year,No,Mailed check
9928-BZVLZ,Two year,No,Mailed check
4114-QMKVN,One year,No,Bank transfer (automatic)
9003-CPATH,Month-to-month,No,Electronic check
1754-GKYPY,Month-to-month,Yes,Bank transfer (automatic)
